JD,Magnitude
2456451.4358007493,<16.2
2456452.4292707494,<17.8
2456452.442800749,<16.2
2456605.515800725,<16.2
2456611.4868007265,<16.2
2456619.442800728,<16.2
2456626.46380073,<16.2
2456640.5028007342,<16.2
2456646.474800736,<16.2
2456648.4748007366,<16.2
2456651.4418007378,<16.2
2456652.4338007383,<16.2
2456654.3728007386,<16.2
2456662.385800741,<16.2
2456667.3598007434,<16.2
2456680.4838007474,<16.2
2456683.4578007483,<16.2
2456691.3698007506,<16.2
2456701.4428007533,<16.2
2456702.3698007534,<16.2
2456704.492800754,15.0
2456709.3428007555,15.2
2456716.348800757,15.6
2456717.3588007567,15.5
2456718.420800757,15.5
2456720.3568007573,16.0
2456721.359800758,16.1
2456724.3628007583,<16.2
2456726.384800758,<16.2
2456727.3568007587,<16.2
2456728.5108007584,<16.2
2456729.379800759,<16.2
2456739.4068007595,<16.2
2456740.3678007596,<16.2
2456745.40680076,<16.2
2456747.36180076,<16.2
2456762.4018007596,<16.2
2456765.4328007596,<16.2
2456767.4048007596,<16.2
2456774.4488007585,<16.2
2456791.4428007556,<16.2
2456793.4498007554,<16.2
2456795.4288007547,<16.2
2456814.4588007503,<16.2
2456986.470800729,16.5
2456997.4458007314,<16.2
2457019.3918007384,<16.2
2457026.379800741,<16.2
2457033.3818007433,<16.2
2457039.344800745,<16.2
2457040.3588007456,<16.2
2457047.460800748,<16.2
2457051.4558007494,<16.2
2457055.40580075,<16.2
2457060.382800752,<16.2
2457070.3788007544,<16.2
2457071.3568007546,<16.2
2457072.441800755,<16.2
2457075.3678007554,<16.2
2457083.367800757,<16.2
2457084.3818007573,<16.2
2457086.4998007575,<16.2
2457089.401800758,<16.2
2457090.401800758,<16.2
2457091.434800758,<16.2
2457099.381800759,<16.2
2457100.4368007593,<16.2
2457103.3688007593,<16.2
2457108.37880076,<16.2
2457120.38480076,<16.2
2457122.39080076,<16.2
2457125.38980076,<16.2
2457127.3938007597,<16.2
2457130.4018007596,<16.2
2457131.3948007594,<16.2
2457135.422800759,<16.2
2457139.3988007586,14.5
2457143.417800758,16.1
2457148.422800757,15.5
2457156.4088007556,17.6
2457174.4348007515,<16.2
2457177.4268007507,<16.2
2457179.42980075,<16.2
2457180.43080075,<16.2
2457349.467800728,<16.2
2457388.35280074,<16.2
2457391.461800741,<16.2
2457395.388800742,<16.2
2457403.3948007445,<16.2
2457410.330800747,<16.2
2457421.436800751,<16.2
2457429.4158007526,<16.2
2457437.4858007547,<16.2
2457447.3518007565,<16.2
2457455.354800758,<16.2
2457457.485800758,<16.2
2457461.368800759,<16.2
2457462.354800759,<16.2
2457464.360800759,<16.2
2457465.431800759,<16.2
2457468.3608007594,<16.2
2457474.42280076,<16.2
2457476.37580076,<16.2
2457477.39280076,<16.2
2457495.4288007594,<16.2
2457496.3848007596,<16.2
2457511.4148007575,<16.2
2457513.417800757,<16.2
2457517.4288007566,<16.2
2457523.428800755,<16.2
2457524.4188007554,<16.2
2457525.413800755,<16.2
2457542.4408007506,<16.2
2457726.460800731,<16.2
2457744.410800737,<16.2
2457746.3858007374,<16.2
2457749.4078007387,<16.2
2457750.4498007386,<16.2
2457751.398800739,<16.2
2457752.4748007394,<16.2
2457755.3958007405,<16.2
2457756.383800741,<16.2
2457758.3778007412,<16.2
2457763.414800743,<16.2
2457770.6905707456,16.571
2457770.6912507457,16.558
2457770.6919607455,16.518
2457770.6926407455,16.422
2457770.6933307457,16.623
2457770.6940207453,16.584
2457770.694690746,16.419
2457770.6953907455,16.519
2457770.6960707456,16.664
2457770.6967507456,16.648
2457770.6975207455,16.485
2457770.6982107456,16.484
2457770.6988907456,16.587
2457770.6995607456,16.670
2457770.7002607454,16.492
2457770.7009507455,16.614
2457770.7016307455,16.652
2457770.7023507454,16.755
2457770.7030607457,16.506
2457770.7037307457,16.498
2457770.7044107458,16.545
2457770.7051507453,16.685
2457770.7058307454,16.637
2457770.7065307456,16.596
2457770.7072107457,16.570
2457770.7078807456,16.615
2457770.7085507456,16.550
2457770.7092407458,16.684
2457770.7099207453,16.613
2457770.7106007454,16.518
2457770.7112907455,16.477
2457770.7119707456,16.574
2457770.7126307455,16.629
2457770.7133107455,16.509
2457770.7140907454,16.610
2457770.7147607454,16.586
2457770.7154407455,16.668
2457770.7161107454,16.612
2457770.7168007456,16.567
2457770.7174907457,16.552
2457770.7181707458,16.585
2457770.7188607454,16.599
2457770.7195207453,16.528
2457770.7202007454,16.573
2457770.7208607458,16.600
2457770.7215307457,16.553
2457770.722210746,16.515
2457770.7229107455,16.584
2457770.7235907456,16.598
2457770.7242707456,16.340
2457770.724960746,16.496
2457770.7256407454,16.591
2457770.7263207454,16.532
2457770.7270007455,16.494
2457770.7276907456,16.505
2457770.7283707457,16.611
2457770.7290507457,16.528
2457770.7297407454,16.547
2457770.7304207454,16.543
2457770.7311907457,16.577
2457770.7318807454,16.606
2457770.7325707455,16.848
2457770.7332707457,17.279
2457770.7339407457,17.803
2457770.7346207458,18.992
2457770.7353007453,19.250
2457770.7359907455,19.116
2457770.7373407455,18.797
2457770.7380307456,18.275
2457770.738720746,17.348
2457770.7394007454,16.864
2457770.7400807454,16.823
2457770.7407707456,16.797
2457770.7414607457,16.874
2457770.7472907454,16.522
2457770.7479807455,16.565
2457770.7486607456,16.660
2457770.7493207455,16.595
2457770.7500107456,16.683
2457770.7507007457,16.618
2457770.7513907454,16.619
2457770.7520607454,16.625
2457770.7527407454,16.666
2457770.7534407456,16.640
2457770.7541107456,16.605
2457770.7548007458,16.697
2457770.7554607457,16.526
2457770.7561607454,16.556
2457770.7568407455,16.681
2457770.7575407457,16.547
2457770.7582107456,16.687
2457770.7588807456,16.519
2457770.7595707458,16.468
2457770.7602607454,16.678
2457770.7609307454,16.514
2457770.7615907458,16.556
2457770.7622807454,16.587
2457770.7629607455,16.628
2457770.7636607457,16.568
2457770.7643407458,16.549
2457770.7650107457,16.467
2457770.7657107455,16.607
2457770.7663907455,16.509
2457770.7670807457,16.541
2457770.7677607457,16.569
2457770.768440746,16.732
2457770.7691307454,16.591
2457770.7698007454,16.587
2457770.7704907455,16.698
2457770.7711807457,16.624
2457770.7718607457,16.460
2457770.7725607455,16.660
2457770.7732507456,16.422
2457770.7739507454,16.570
2457770.7746207453,16.641
2457770.7753007454,16.591
2457770.7759907455,16.547
2457770.7766707456,16.503
2457770.7773407456,16.510
2457770.7780307457,16.601
2457770.7787307454,16.716
2457770.7794007454,16.537
2457770.7800907455,16.711
2457770.7807807457,16.619
2457770.7814707453,16.490
2457770.7821507454,16.639
2457770.7828507456,16.506
2457770.7835307457,16.488
2457770.7842307454,16.686
2457770.7849107455,16.577
2457770.7855807454,16.648
2457770.7862707456,16.621
2457770.786970746,16.747
2457770.7876607454,16.806
2457770.7883307454,16.632
2457770.7890207455,16.630
2457770.7897107457,16.580
2457770.7903907457,16.807
2457770.791070746,16.752
2457770.7917607455,16.808
2457770.7924407455,16.665
2457770.7931107455,16.485
2457770.7938107457,16.507
2457770.7944907458,16.816
2457770.7951607457,16.649
2457770.7958607455,16.518
2457770.7965407455,16.609
2457770.7972107455,16.624
2457770.7979107457,16.638
2457770.8034407455,16.659
2457770.8041307456,16.538
2457770.8048207457,16.686
2457770.8054907457,16.653
2457770.8061607457,16.609
2457770.8068507453,16.714
2457770.8075407455,16.637
2457770.8082307456,16.686
2457770.8089007456,16.598
2457770.8095707456,16.530
2457770.810270746,16.539
2457770.8109407458,16.540
2457770.8116107457,16.523
2457770.8123007454,16.681
2457770.8129907455,16.770
2457770.8136807457,16.613
2457770.8143607457,16.592
2457770.8150507454,16.469
2457770.8157207454,16.530
2457770.8164007454,16.529
2457770.8170807455,16.666
2457770.8177707456,16.684
2457770.8184607457,16.811
2457770.8191607455,17.379
2457770.8198407455,18.158
2457770.8205307457,19.540
2457770.8212407455,19.353
2457770.8226207457,19.523
2457770.8239807454,17.911
2457770.8246707455,17.389
2457770.8253707457,16.932
2457770.826050746,16.697
2457770.8267507455,16.642
2457770.8274407457,16.820
2457770.8281307453,16.713
2457770.8288207455,16.619
2457770.8295307457,16.736
2457770.8302007457,16.697
2457770.830880746,16.586
2457770.8315507458,16.535
2457770.8322507455,16.673
2457770.8329507457,16.594
2457770.8336407454,16.686
2457770.8343407456,16.626
2457770.8350207456,16.602
2457770.8357207454,16.648
2457770.8364007454,16.633
2457770.8371007456,16.767
2457770.8377807457,16.637
2457770.8384707454,16.700
2457770.8391607455,16.644
2457770.8398507456,16.480
2457770.8405507454,16.684
2457770.8412307454,16.694
2457770.8419107455,16.665
2457770.8425907455,16.664
2457770.8433807455,16.650
2457770.8440607456,16.672
2457770.8447507457,16.688
2457770.8454307457,16.659
2457770.8461207454,16.754
2457770.8468107455,16.694
2457770.8475007457,16.765
2457770.8482007454,16.649
2457770.8489007456,16.674
2457770.8495707456,16.793
2457770.8502607457,16.529
2457770.850940746,16.634
2457770.8516207454,16.808
2457770.8523207456,16.748
2457770.8530107457,16.797
2457770.853690746,16.470
2457770.8543807454,16.634
2457770.8598907455,16.554
2457770.8605707455,16.554
2457770.8612607457,16.803
2457770.8619307457,16.685
2457770.862620746,16.716
2457770.8633007454,16.626
2457770.8639807454,16.836
2457770.8646907457,16.610
2457770.865370746,16.736
2457770.8660707455,16.628
2457770.8667507456,16.701
2457770.8674407457,16.714
2457770.8681307454,16.668
2457770.8688207455,16.791
2457770.8695207457,16.749
2457770.8702107454,16.620
2457770.8708907454,16.777
2457770.8716007457,16.812
2457770.8722807458,16.768
2457770.8729907456,16.711
2457770.8736607456,16.908
2457770.874360746,16.752
2457770.8750607455,16.765
2457770.8757307455,16.720
2457770.8764107455,17.027
2457770.8771107458,16.901
2457770.8777907453,16.709
2457770.8784707454,16.736
2457770.8791407454,16.700
2457770.8799207457,16.723
2457770.8805907457,16.565
2457770.8813007455,16.759
2457770.8819907457,16.655
2457770.8826807453,16.721
2457770.8833707455,16.762
2457770.8840507455,16.669
2457770.8847507457,16.716
2457770.885430746,16.735
2457770.8861207454,16.846
2457770.8868107456,16.725
2457770.8875007457,16.803
2457770.8882007455,16.741
2457770.8888907456,16.535
2457770.8895707456,16.697
2457770.8902707454,16.766
2457770.8909507454,16.937
2457770.8916407456,16.845
2457770.8923207456,16.720
2457770.8930007457,16.737
2457770.8936907453,16.634
2457770.8943807455,16.761
2457770.8950707456,16.856
2457770.8958307453,16.745
2457770.8965207455,16.733
2457770.8972107456,16.590
2457770.8978907457,16.716
2457770.8985907454,16.620
2457770.8992707455,16.795
2457770.8999707457,16.734
2457770.9006507457,16.811
2457770.9013407454,16.637
2457770.9020307455,16.628
2457770.9027207457,16.684
2457770.9034007457,16.802
2457770.9041007455,16.818
2457770.9047807455,17.292
2457770.9054807457,18.269
2457770.9061507457,19.380
2457770.9068307457,18.967
2457770.9104207456,17.240
2457770.9111907454,17.068
2457770.911970746,16.915
2457770.9126607454,16.859
2457770.9133507456,16.742
2457770.9208507454,16.798
2457770.9216207457,16.729
2457770.9223007457,16.746
2457770.9230007455,16.719
2457770.9236707455,16.835
2457770.9243507455,16.800
2457770.9250507457,16.747
2457770.925730746,16.754
2457770.9264107454,16.746
2457770.9271107456,16.672
2457770.9278007457,16.731
2457770.9285007454,16.668
2457770.9291907456,16.705
2457770.929890746,16.730
2457770.9305707454,16.671
2457770.9312507454,16.786
2457770.9319307455,16.673
2457770.9326207456,16.585
2457770.9333107457,16.721
2457770.9339907453,16.693
2457770.9346807455,16.705
2457770.9353507455,16.851
2457770.9360407456,16.759
2457770.936740746,16.723
2457770.9374307455,16.664
2457770.9381107455,16.674
2457770.9387907456,16.716
2457770.9394807457,16.774
2457770.9402707457,16.692
2457770.940960746,16.780
2457770.9416407454,16.708
2457770.9423407456,16.697
2457770.9430307457,16.834
2457770.9437207454,16.654
2457770.9444007454,16.800
2457770.9450707454,16.876
2457770.9457807457,16.732
2457770.9464607458,16.734
2457770.9471307457,16.769
2457770.9478307455,16.748
2457770.9485107455,16.752
2457770.9492007457,16.631
2457770.9499007454,16.870
2457770.9506807458,16.793
2457770.9513807455,16.716
2457770.9520607456,16.765
2457770.9527407456,16.803
2457770.9534307458,16.818
2457770.9541207454,16.720
2457770.9547907454,16.766
2457770.9554907456,16.681
2457770.9561807457,16.559
2457770.9568807455,16.775
2457770.9575707456,16.745
2457770.9582507457,16.758
2457770.9589507454,16.680
2457770.9596407455,16.697
2457770.9603407457,16.766
2457770.9611007455,16.829
2457770.9618007457,16.815
2457770.9624807457,16.861
2457770.9631707454,16.936
2457770.9638707456,16.777
2457770.9645607457,16.823
2457770.9652607455,16.664
2457770.9659407455,16.797
2457770.9666207456,16.765
2457770.9673207453,16.815
2457770.9680107455,16.794
2457770.9687107457,16.851
2457770.9694007454,16.760
2457770.9701807457,16.786
2457770.9708607458,16.756
2457770.9715307457,16.729
2457770.972210746,16.666
2457770.9776207455,16.772
2457770.9783107457,16.727
2457770.9789907457,16.659
2457770.9796907455,16.692
2457770.9803507454,16.747
2457770.9810407455,16.720
2457770.9817307456,16.782
2457770.982420746,16.797
2457770.9831007454,16.721
2457770.9837907455,16.802
2457770.9844807456,16.693
2457770.9851907454,16.754
2457770.9858607454,16.706
2457770.9865407455,16.798
2457770.9872207455,16.671
2457770.9880107455,16.790
2457770.9887107457,16.686
2457770.9893607455,16.824
2457770.9900507457,16.950
2457770.9907507454,17.378
2457770.9914407455,18.279
2457770.9921407457,19.411
2457770.9928307454,18.954
2457770.9942307454,19.698
2457770.9949207455,18.960
2457770.9956107456,18.238
2457770.9962907457,17.564
2457770.9969807453,17.040
2457770.9976807456,17.113
2457770.9984607454,17.027
2457770.9991407455,17.055
2457770.9998407457,16.940
2457771.0005207458,16.874
2457771.0012207455,16.907
2457771.0019007456,16.808
2457771.0026107454,17.090
2457771.0032907454,17.018
2457771.0039807456,16.813
2457771.0046507455,16.785
2457771.0053407457,16.837
2457771.0060407454,16.884
2457771.0067407456,16.814
2457771.0074207457,16.977
2457771.0081107453,16.833
2457771.0088107456,16.864
2457771.0096107456,17.011
2457771.0103107453,16.824
2457771.0110107455,16.827
2457771.0117007457,16.804
2457771.0124007454,16.833
2457771.0130807455,16.827
2457771.0137707456,16.902
2457771.0144607457,17.062
2457771.015140746,16.832
2457771.0158207454,16.816
2457771.0165307457,16.985
2457771.0172007456,16.700
2457771.0178807457,16.813
2457771.0185707454,16.786
2457771.0192507454,16.845
2457771.0199307455,16.811
2457771.0206307457,17.019
2457771.0213907454,16.771
2457771.0221007457,16.853
2457771.0227907454,16.986
2457771.0234707454,16.810
2457771.0241707456,16.890
2457771.0248507457,16.801
2457771.0255307457,16.995
2457771.0262207454,16.881
2457771.026880746,17.083
2457771.0275607454,16.859
2457771.0282707456,16.757
2457771.0289507457,16.773
2457771.0345007456,16.956
2457771.0352107454,16.779
2457771.0358907455,16.898
2457771.0365807456,16.856
2457771.0372807453,16.856
2457771.0379607454,16.696
2457771.0386507455,16.789
2457771.0393207455,16.874
2457771.0400207457,16.849
2457771.0408107457,16.778
2457771.0414907457,16.914
2457771.0421907455,16.830
2457771.0428707455,16.841
2457771.0435807453,16.910
2457771.0442607454,16.701
2457771.0449607456,16.858
2457771.0456507457,16.843
2457771.0463207457,16.976
2457771.0470207455,16.854
2457771.0477007455,16.792
2457771.0483907457,16.793
2457771.0490907454,16.934
2457771.0497707454,16.946
2457771.0504507455,16.768
2457771.0512307454,16.970
2457771.0519207455,16.845
2457771.0526107457,16.914
2457771.0532907457,16.771
2457771.0539807454,16.874
2457771.0546507454,16.804
2457771.0553507456,16.977
2457771.0560307456,16.816
2457771.0567307454,16.950
2457771.0574107454,16.854
2457771.0581007455,16.862
2457771.0588007458,16.905
2457771.0594707457,16.815
2457771.060150746,16.809
2457771.0608507455,16.857
2457771.0615307456,16.696
2457771.0623007454,16.959
2457771.0629907455,17.159
2457771.0636807457,16.937
2457771.0643607457,16.856
2457771.0650607455,16.980
2457771.0657507456,16.913
2457771.0664607454,16.782
2457771.0671507455,16.674
2457771.0678107454,16.850
2457771.0685107457,16.716
2457771.0692107454,16.736
2457771.0699907457,16.856
2457771.0706607457,16.891
2457771.0713707455,16.797
2457771.0720407455,16.851
2457771.0727307457,16.729
2457771.073420746,16.866
2457771.0741107455,16.800
2457771.0748207457,16.893
2457771.075500746,17.022
2457771.0762307458,17.055
2457771.0769107454,17.767
2457771.0775907454,18.631
2457771.0782907456,19.346
2457771.0789907454,19.458
2457771.0810807454,18.523
2457771.081860746,18.158
2457771.0825507455,17.433
2457771.0832307455,17.460
2457771.0839307457,16.883
2457771.084610746,17.204
2457771.0853007454,17.037
2457771.0860107457,16.893
2457771.685950746,17.534
2457771.686640746,17.957
2457771.687390746,17.530
2457771.688110746,17.655
2457771.688860746,17.222
2457771.689580746,17.289
2457771.690310746,17.350
2457771.691040746,17.468
2457771.691770746,17.375
2457771.692500746,17.588
2457771.693230746,17.566
2457771.694020746,17.385
2457771.694720746,17.537
2457771.695450746,17.478
2457771.696150746,17.592
2457771.696880746,17.379
2457771.697620746,17.515
2457771.698350746,17.749
2457771.699080746,17.542
2457771.699770746,17.371
2457771.7005007463,17.234
2457771.701230746,17.267
2457771.702060746,17.398
2457771.702790746,17.453
2457771.703500746,17.289
2457771.7042307463,17.622
2457771.704970746,17.362
2457771.705700746,17.380
2457771.706450746,17.309
2457771.707180746,17.475
2457771.707910746,17.430
2457771.708620746,17.373
2457771.709390746,17.421
2457771.710110746,17.425
2457771.710820746,17.680
2457771.711550746,17.448
2457771.712250746,17.514
2457771.712980746,17.585
2457771.713710746,17.416
2457771.714410746,17.479
2457771.715150746,17.286
2457771.715880746,17.177
2457771.716600746,17.361
2457771.717340746,17.425
2457771.718070746,17.555
2457771.718800746,17.482
2457771.719530746,17.603
2457771.720240746,17.466
2457771.720970746,17.444
2457771.721700746,17.456
2457771.722440746,17.302
2457771.723280746,17.615
2457771.724020746,17.467
2457771.724750746,17.467
2457771.725460746,17.590
2457771.726210746,17.702
2457771.726920746,17.544
2457771.7276507462,17.493
2457771.728380746,17.460
2457771.7291207463,17.534
2457771.729850746,17.528
2457771.730580746,17.460
2457771.731310746,17.495
2457771.732030746,17.512
2457771.732770746,17.361
2457771.733500746,17.609
2457771.734230746,17.651
2457771.734960746,17.560
2457771.735680746,17.564
2457771.736410746,17.517
2457771.737150746,17.611
2457771.737890746,17.245
2457771.738620746,17.466
2457771.739360746,17.742
2457771.740090746,17.532
2457771.746050746,17.621
2457771.746770746,17.494
2457771.747500746,17.514
2457771.748240746,17.480
2457771.748980746,17.305
2457771.749710746,17.328
2457771.750440746,17.436
2457771.751120746,17.413
2457771.751850746,17.544
2457771.752610746,17.353
2457771.753330746,17.602
2457771.754080746,17.473
2457771.754800746,17.621
2457771.755510746,17.482
2457771.756230746,17.664
2457771.756960746,17.349
2457771.757690746,17.638
2457771.758420746,17.407
2457771.760590746,17.454
2457771.761330746,17.585
2457771.762060746,17.824
2457771.762790746,17.786
2457771.925460746,17.540
2457771.926190746,17.546
2457771.926930746,17.622
2457771.982680746,17.345
2457771.983470746,17.801
2457771.984190746,17.777
2457771.987050746,17.844
2457771.989930746,17.700
2457771.990670746,17.510
2457771.991400746,17.575
2457777.437800748,<16.2
2457790.419800752,<16.2
2457798.3328007534,<16.2
2457828.412800759,<16.2
2457836.3878007596,<16.2
2457837.3788007596,<16.2
2457838.37680076,18.1
2457846.34680076,<16.2
2457849.43980076,<16.2
2457870.419800759,<16.2
2457875.4098007577,<16.2
2457878.414800757,<16.2
2457879.414800757,<16.2
2457881.419800757,<16.2
2457884.4338007565,<16.2
2457894.4408007544,<16.2
2457899.437800753,<16.2
2457908.450800751,<16.2
2457922.4378007464,<16.2
2458088.44980073,<16.2
2458099.4038007334,<16.2
2458103.4258007347,<16.2
2458106.464800736,<16.2
2458116.351800739,<16.2
2458125.444800742,<16.2
2458126.388800742,<16.2
2458129.4048007433,<16.2
2458137.4738007463,<16.2
2458138.3458007467,<16.2
2458143.3578007477,<16.2
2458151.35780075,<16.2
2458152.3148007505,<16.2
2458154.375800751,<16.2
2458156.4448007517,<16.2
2458159.4408007525,<16.2
2458167.3748007542,<16.2
2458191.3528007586,<16.2
2458217.40380076,<16.2
2458223.4228007593,<16.2
2458227.4068007595,<16.2
2458228.4058007593,17.8
2458229.414800759,<16.2
2458485.4658007403,<16.2
2458541.357800756,<16.2
2458571.39580076,<16.2
2458572.47580076,<16.2
2458573.39680076,<16.2
2458584.39780076,<16.2
2458585.39080076,<16.2
2458586.39480076,<16.2
2458594.4138007592,<16.2
2458595.415800759,<16.2
2458599.4378007585,<16.2
2458615.4168007565,<16.2
2458817.4748007297,<16.2
2458835.4498007353,15.2
2458838.440800736,15.7
2458847.358800739,<16.2
2458923.429300759,<16.20
2458929.3959007594,<15.60
2458930.3963007596,<16.20
2458931.3788007596,<16.2
2458932.3841007594,<16.20
2458933.38550076,<16.20
2458934.38580076,<16.2
2458935.38380076,<16.2
2458936.36680076,<15.60
2458936.38780076,<16.2
2458939.43880076,<16.2
2458944.39480076,<16.2
2458946.37580076,<16.2
2458948.39280076,<16.2
2458951.39780076,<16.2
2458953.4198007598,<16.2
2458954.4178007594,<16.2
2458955.4198007598,<16.2
2458959.4018007596,<16.2
2458960.401800759,<16.2
2458961.401800759,<16.2
2458964.4158007586,16.9
2458964.4819107587,16.472
2458964.4823907586,16.372
2458964.4828807586,16.457
2458964.4833607585,16.409
2458964.4838507585,16.355
2458964.4843407585,16.494
2458964.4848207585,16.232
2458964.4853107585,16.338
2458964.4857907584,16.357
2458964.4862807584,16.444
2458964.4867707584,16.390
2458964.487250759,16.377
2458964.487740759,16.340
2458964.4882207587,16.533
2458964.4887107587,16.426
2458964.4892007587,16.698
2458964.4896807587,16.406
2458964.4901707587,16.381
2458964.4906607587,16.381
2458964.4911407586,16.364
2458964.4916307586,16.456
2458964.4921107586,16.433
2458964.4926007586,16.328
2458964.4930807585,16.260
2458964.4935707585,16.305
2458964.4940607585,16.318
2458964.4945407584,16.104
2458964.4950307584,16.374
2458964.495510759,16.335
2458964.4960007584,16.368
2458964.4964907584,16.248
2458964.496970759,16.274
2458964.497460759,16.236
2458964.4979407587,16.210
2458964.4984307587,16.162
2458964.4989207587,16.290
2458964.4994007587,16.179
2458964.4998907587,16.152
2458964.5003707586,16.163
2458964.5008607586,16.200
2458964.5013507586,16.226
2458964.5018307585,16.295
2458964.5023207585,16.142
2458964.5028007585,16.275
2458964.5032907585,16.105
2458964.5037707584,16.493
2458964.5042607584,16.188
2458964.5047507584,16.367
2458964.505230759,16.220
2458964.505720759,16.245
2458964.5062007587,16.119
2458964.5066907587,16.043
2458964.5071807588,16.190
2458964.5076607587,16.225
2458964.5081507587,16.073
2458964.5086307586,16.288
2458964.5091207586,16.085
2458964.5096007586,16.173
2458964.5100907586,16.234
2458964.5105807586,16.241
2458964.5110607585,16.346
2458964.5115507585,16.217
2458964.5120307584,16.059
2458964.5125207584,16.290
2458964.513000759,16.306
2458964.5134907584,16.192
2458964.5139807584,16.268
2458964.514460759,16.088
2458964.514950759,16.080
2458964.5154307587,16.289
2458964.5159207587,16.155
2458964.5164107587,16.198
2458964.5168907586,16.299
2458964.5173807587,16.623
2458964.5178607586,16.455
2458964.5183507586,16.716
2458964.5188307585,16.701
2458964.5193207585,16.889
2458964.5198107585,16.828
2458964.5202907585,17.182
2458964.5207807585,17.947
2458964.5212607584,17.812
2458964.5217507584,18.697
2458964.522230759,18.033
2458964.522720759,17.891
2458964.523210759,17.574
2458964.5236907587,17.444
2458964.5241807587,16.951
2458964.5246607587,16.895
2458964.5251507587,16.675
2458964.5256307586,16.745
2458964.5261207586,16.429
2458964.5266107586,16.463
2458964.5270907586,16.146
2458964.5275807586,16.248
2458964.5280607585,16.117
2458964.5285507585,16.288
2458964.5290407585,16.091
2458964.5295207584,16.154
2458964.5300107584,16.107
2458964.530490759,16.200
2458964.5309807584,16.046
2458964.5314607588,16.052
2458964.531950759,16.102
2458964.532440759,16.034
2458964.5329207587,16.137
2458964.5334107587,16.162
2458964.5338907586,16.125
2458964.5343807586,16.117
2458964.5348707587,16.143
2458964.5353507586,16.036
2458964.5358407586,16.041
2458964.5363207585,16.218
2458964.5368107585,16.048
2458964.5373007585,16.195
2458964.5377807585,16.162
2458964.5382707585,16.125
2458964.5387507584,16.003
2458964.5392407584,16.118
2458964.539720759,16.048
2458964.540210759,15.870
2458964.5406907587,15.945
2458964.5411807587,16.000
2458964.5416707587,16.082
2458964.5421507587,16.124
2458964.5426407587,16.107
2458964.5431207586,15.876
2458964.5436107586,16.116
2458964.5441007586,15.981
2458964.5445807585,15.949
2458964.5450707586,15.905
2458964.5455507585,16.001
2458964.5460407585,15.997
2458964.5465207584,16.168
2458964.5470107584,15.881
2458964.547490759,15.902
2458964.547980759,15.894
2458964.548470759,15.999
2458964.5489507588,15.846
2458964.549440759,16.084
2458964.5499207587,15.921
2458964.5504107587,16.254
2458964.5509007587,15.896
2458964.5513807586,16.076
2458964.5518707586,15.968
2458964.5523507586,15.994
2458964.5528407586,15.955
2458964.5533307586,16.127
2458964.5538107585,16.081
2458964.5543007585,16.064
2458964.5547807585,16.056
2458964.5552707585,15.953
2458964.5557507584,15.915
2458964.5562407584,16.041
2458964.5567307584,15.881
2458964.557210759,16.046
2458964.557700759,16.139
2458964.558190759,15.842
2458964.5586707587,15.835
2458964.5591607587,15.922
2458964.5596407587,15.809
2458964.5601307587,15.859
2458964.5606107586,15.875
2458964.5611007586,16.129
2458964.5615907586,15.978
2458964.5620707585,15.726
2458964.5625607586,16.046
2458964.5630407585,15.832
2458964.5635307585,16.137
2458964.5640207585,16.051
2458964.5645007584,15.998
2458964.5649907584,15.957
2458964.565470759,15.950
2458964.565960759,15.938
2458964.5664407588,15.937
2458964.5669307588,15.992
2458964.5674107587,15.729
2458964.5679007587,16.050
2458964.5683907587,15.828
2458964.5688707586,15.985
2458964.5693607586,15.946
2458964.5698407586,15.820
2458964.5703307586,16.050
2458964.5708207586,15.992
2458964.5713007585,15.915
2458964.5717907585,15.899
2458964.5722707585,15.924
2458964.5727607585,15.964
2458964.5732407584,15.839
2458964.5737307584,15.828
2458964.5742207584,16.091
2458964.574700759,15.941
2458964.575190759,15.786
2458964.5756707587,15.786
2458964.5761607587,15.944
2458964.5766407587,15.929
2458964.5771307587,15.732
2458964.5776107586,15.743
2458964.5781307584,15.911
2458964.5786207584,16.036
2458965.351670759,15.552
2458965.3523807586,15.490
2458965.3530907584,15.557
2458965.353810759,15.485
2458965.3545207586,15.481
2458965.3552407585,15.546
2458965.355950759,15.505
2458965.3566707587,15.533
2458965.3573807585,15.524
2458965.3581007584,15.593
2458965.3588107587,15.555
2458965.3595207585,15.510
2458965.3602407584,15.546
2458965.3609507587,15.576
2458965.3616707586,15.605
2458965.3623807584,15.519
2458965.3631007588,15.472
2458965.364450759,15.522
2458965.3649907587,15.502
2458965.3655807585,15.522
2458965.3661807585,15.493
2458965.3667807584,15.547
2458965.3673807587,15.468
2458965.3679807587,15.499
2458965.3685807586,15.515
2458965.3692607586,15.500
2458965.3698607585,15.505
2458965.3704607585,15.571
2458965.371060759,15.582
2458965.3716507587,15.499
2458965.3722507586,15.621
2458965.3728507585,15.557
2458965.3734507584,15.549
2458965.374050759,15.584
2458965.3746507587,15.547
2458965.3752407585,15.614
2458965.3758407584,15.669
2458965.376440759,15.749
2458965.3770407587,15.853
2458965.3776407586,16.044
2458965.3782407586,16.369
2458965.3788307584,16.759
2458965.3794307588,17.188
2458965.3800307587,17.386
2458965.3806307586,17.662
2458965.3812307585,17.345
2458965.3818307584,17.317
2458965.3824207587,16.751
2458965.3830207586,16.466
2458965.3836207585,16.177
2458965.3842207585,15.869
2458965.384820759,15.776
2458965.3854207587,15.726
