,time
152,1816.300909486692
153,1816.302298422961
154,1816.303687358764
155,1816.305076295033
156,1816.3064652308362
157,1816.3078541671052
158,1816.3092431029095
159,1816.3106320387128
160,1816.3120209749811
161,1816.3134099107847
162,1816.3147988465885
163,1816.3161877828577
164,1816.3175767186603
165,1816.3189656544632
166,1816.3203545907327
167,1816.321743526537
168,1816.3231324623398
169,1816.3245213981422
170,1816.3259103339458
171,1816.3272992702155
172,1816.3286882060188
173,1816.3300771418224
174,1816.331466077626
175,1816.3328550134293
176,1816.3342439492326
177,1816.335632885036
178,1816.3370218208393
179,1816.3384107566421
180,1816.3397996924455
181,1816.342577564053
182,1816.3439664998555
183,1816.345355435659
184,1816.346744371463
185,1816.3481333072664
186,1816.3495222426036
187,1816.350911178407
188,1816.3523001142112
189,1816.3536890500145
190,1816.3550779858174
191,1816.356466921155
192,1816.3578558569584
193,1816.3592447927617
194,1816.360633728566
195,1816.3620226639036
196,1816.3634115997063
197,1816.364800535509
198,1816.3661894708475
199,1816.3675784066513
200,1816.3689673419885
201,1816.3703562777914
202,1816.3717452135952
203,1816.3731341489338
204,1816.3745230847367
205,1816.3759120200743
206,1816.3773009558777
207,1816.3786898912153
208,1816.380078826553
209,1816.3814677623564
210,1816.3925792464554
211,1816.3939681817933
212,1816.39535711713
213,1816.396746052468
214,1816.3981349878063
215,1816.4023017942845
216,1816.4078575356357
217,1816.4092464709734
218,1816.410635406311
219,1816.4120243416496
220,1816.4134132769873
221,1816.414802212324
222,1816.418969018338
223,1816.4203579536752
224,1816.4217468890124
225,1816.42313582435
226,1816.4245247592228
227,1816.4259136945607
228,1816.4273026298983
229,1816.428691565236
230,1816.4300805005737
231,1816.4314694354457
232,1816.4328583707834
233,1816.4342473061213
234,1816.4356362409926
235,1816.4370251763303
236,1816.4384141116689
237,1816.4398030465409
238,1816.441191981878
239,1816.4425809172158
240,1816.4439698520885
241,1816.4453587874264
242,1816.4467477222975
243,1816.4481366576354
244,1816.4523034627173
245,1816.453692398055
246,1816.455081332927
247,1816.4564702682646
248,1816.4592481380096
249,1816.4606370733468
250,1816.462026008218
251,1816.4634149430908
252,1816.4661928133005
253,1816.468970683045
254,1816.4717485532547
255,1816.4745264229982
256,1816.4786932280808
257,1816.4800821629528
258,1816.4828600326964
259,1816.5009161855678
260,1816.5023051204398
261,1816.5036940553118
262,1816.5050829897182
263,1816.5078608594617
264,1816.5106387287415
265,1816.512027663613
266,1816.5134165984841
267,1816.5148055328914
268,1816.5161944677643
269,1816.5175834026354
270,1816.5189723370413
271,1816.5203612719133
272,1816.5217502063206
273,1816.5231391411926
274,1816.524528075599
275,1816.525917010471
276,1816.5273059448768
277,1816.5286948797489
278,1816.5300838141561
279,1816.5314727490281
280,1816.5328616834338
281,1816.5342506178404
282,1816.5356395527128
283,1816.5370284871192
284,1816.538417421525
285,1816.539806356397
286,1816.5439731600823
287,1816.5453620944886
288,1816.5481399633013
289,1816.5509178325797
290,1816.5523067669862
291,1816.5536957013928
292,1816.5564735702062
293,1816.5578625046119
294,1816.5634182427034
295,1816.5648071771088
296,1816.5675850454568
297,1816.5731407830826
298,1816.574529717489
299,1816.5759186518953
300,1816.5828633234619
301,1816.5842522578675
302,1816.5870301262148
303,1816.5884190606216
304,1816.5898079950275
305,1816.5911969289682
306,1816.595363731722
307,1816.6023084028225
308,1816.6036973367634
309,1816.605086271169
310,1816.6064752051107
311,1816.6078641395177
312,1816.6092530734577
313,1816.6106420078636
314,1816.6120309418047
315,1816.6134198757463
316,1816.6148088101522
317,1816.616197744092
318,1816.6175866784986
319,1816.61897561244
320,1816.624531348668
321,1816.6273092165502
322,1816.6300870848968
323,1816.6314760188375
324,1816.632864952779
325,1816.6342538867198
326,1816.6356428206595
327,1816.6370317546005
328,1816.6398096229482
329,1816.6439764247698
330,1816.6453653587107
331,1816.6467542926516
332,1816.6481432265923
333,1816.6495321600673
334,1816.650921094008
335,1816.6523100279496
336,1816.6536989618903
337,1816.6550878958303
338,1816.6564768297703
339,1816.657865763712
340,1816.6592546976533
341,1816.6606436311276
342,1816.6620325650679
343,1816.6634214990086
344,1816.66481043295
345,1816.6661993664252
346,1816.6675883003659
347,1816.6689772343066
348,1816.6703661677816
349,1816.6717551017223
350,1816.673144035663
351,1816.6745329691382
352,1816.6759219030782
353,1816.677310837019
354,1816.6786997704949
355,1816.6800887044355
356,1816.6842555053267
357,1816.6856444392674
358,1816.6870333727416
359,1816.6898112401582
360,1816.6912001740989
361,1816.6925891075734
362,1816.6939780410485
363,1816.6953669749892
364,1816.6967559084642
365,1816.6981448424058
366,1816.6995337758808
367,1816.7009227093554
368,1816.7023116428297
369,1816.703700576771
370,1816.705089510247
371,1816.7064784437214
372,1816.7078673771957
373,1816.7092563111373
374,1816.7106452446128
375,1816.7120341780874
376,1816.7134231115624
377,1816.7148120450374
378,1816.7162009785127
379,1816.7175899124536
380,1816.7189788459286
381,1816.7203677794037
382,1816.721756712878
383,1816.7231456463533
384,1816.7245345798287
385,1816.725923513304
386,1816.7273124467783
387,1816.7287013802543
388,1816.73009031373
389,1816.7314792472043
390,1816.732868180679
391,1816.734257114154
392,1816.735646047164
393,1816.7370349806392
394,1816.7384239141134
395,1816.7398128475886
396,1816.7412017810639
397,1816.742590714539
398,1816.7439796480146
399,1816.7453685810242
400,1816.7467575144983
401,1816.7495353814493
402,1816.7509243144586
403,1816.7523132479332
404,1816.7537021814076
405,1816.7550911144176
406,1816.7564800478935
407,1816.7578689813677
408,1816.7592579143766
409,1816.7606468478516
410,1816.7620357808619
411,1816.7662025808213
412,1816.767591513831
413,1816.7689804473061
414,1816.7703693803155
415,1816.7717583137905
416,1816.7745361802745
417,1816.7759251132843
418,1816.7800919127776
419,1816.7842587122718
420,1816.7856476457468
421,1816.787036578757
422,1816.7884255117665
423,1816.789814444775
424,1816.7912033782502
425,1816.7925923112598
426,1816.7939812442692
427,1816.795370177279
428,1816.7967591102886
429,1816.798148043763
430,1816.7995369767718
431,1816.8009259097819
432,1816.802314842792
433,1816.8037037758008
434,1816.8050927088093
435,1816.8064816418196
436,1816.8078705748298
437,1816.8092595078383
438,1816.810648440848
439,1816.8120373738575
440,1816.8134263068669
441,1816.8148152398762
442,1816.8162041728856
443,1816.817593105895
444,1816.8189820389039
445,1816.8203709719132
446,1816.8217599049235
447,1816.8231488379329
448,1816.824537770476
449,1816.825926703486
450,1816.8273156364962
451,1816.828704569505
452,1816.8300935025136
453,1816.8314824350573
454,1816.8328713680676
455,1816.834260301077
456,1816.8356492340858
457,1816.8370381666296
458,1816.838427099639
459,1816.8398160326483
460,1816.841204965193
461,1816.8425938982023
462,1816.843982831211
463,1816.8453717637549
464,1816.8467606967647
465,1816.8481496293086
466,1816.8495385623173
467,1816.8509274953262
468,1816.8523164278706
469,1816.8537053608807
470,1816.8592610915207
471,1816.86065002453
472,1816.8648168226273
473,1816.866205755171
474,1816.8675946881804
475,1816.868983620724
476,1816.8703725532673
477,1816.8717614862774
478,1816.8731504188218
479,1816.874539351365
480,1816.8759282843737
481,1816.8814840145487
482,1816.882872947558
483,1816.8842618801027
484,1816.8870397451901
485,1816.8884286777338
486,1816.889817610277
487,1816.8912065428208
488,1816.8925954753654
489,1816.8939844083748
490,1816.8953733409178
491,1816.8967622734608
492,1816.8981512060054
493,1816.8995401385498
494,1816.9009290710928
495,1816.9023180036365
496,1816.9037069357155
497,1816.9050958682592
498,1816.9064848008024
499,1816.9078737333462
500,1816.9092626658899
501,1816.9106515984336
502,1816.9120405309773
503,1816.9134294635212
504,1816.9148183955995
505,1816.9162073281423
506,1816.9175962606869
507,1816.9189851932313
508,1816.9203741257743
509,1816.9217630578519
510,1816.9231519903963
511,1816.9245409229407
512,1816.9259298550182
513,1816.927318787561
514,1816.928707720105
515,1816.9300966521837
516,1816.9314855847274
517,1816.9328745172713
518,1816.9342634493496
519,1816.9356523818924
520,1816.9370413139707
521,1816.938430246515
522,1816.9398191790588
523,1816.9412081111363
524,1816.94259704368
525,1816.943985975759
526,1816.9453749083027
527,1816.94676384038
528,1816.9481527724583
529,1816.9495417050025
530,1816.9509306370808
531,1816.9523195696238
532,1816.9537085017018
533,1816.9550974337799
534,1816.9564863663238
535,1816.957875298402
536,1816.9592642309458
537,1816.9606531630238
538,1816.9634310271808
539,1816.9648199597245
540,1816.966208891802
541,1816.9689867559582
542,1816.9703756885026
543,1816.97176462058
544,1816.9759314168145
545,1816.9773203488926
546,1816.9787092809706
547,1816.9800982135143
548,1816.9814871455924
549,1816.9828760776704
550,1816.9842650097487
551,1816.985653941827
552,1816.987042873904
553,1816.988431805983
554,1816.989820738062
555,1816.9912096701391
556,1816.9925986022167
557,1816.9939875342948
558,1816.9953764663737
559,1816.9967653984518
560,1816.9981543300635
561,1816.9995432621417
562,1817.0009321942202
563,1817.0023211262983
564,1817.0037100583766
565,1817.0050989904548
566,1817.0064879220663
567,1817.0078768541446
568,1817.0092657862233
569,1817.0106547183013
570,1817.012043650379
571,1817.0134325819906
572,1817.0148215140694
573,1817.0162104461483
574,1817.01759937776
575,1817.0189883098383
576,1817.0217661735294
577,1817.0231551056067
578,1817.0245440376848
579,1817.0259329692972
580,1817.0273219013754
581,1817.028710832988
582,1817.030099765066
583,1817.0314886966785
584,1817.032877628756
585,1817.034266560369
586,1817.0356554924479
587,1817.0370444240598
588,1817.038433356137
589,1817.0398222877502
590,1817.041211219829
591,1817.0426001514406
592,1817.0439890835182
593,1817.0453780151306
594,1817.046766946744
595,1817.048155878822
596,1817.0495448104343
597,1817.0509337420467
598,1817.0523226741243
599,1817.0537116057367
600,1817.0551005373497
601,1817.056489469428
602,1817.0578784010395
603,1817.059267332652
604,1817.0606562642652
605,1817.0620451963432
606,1817.0634341279551
607,1817.0648230595675
608,1817.0662119911808
609,1817.0676009227932
610,1817.068989854405
611,1817.0703787860175
612,1817.0717677180955
613,1817.073156649708
614,1817.0745455813203
615,1817.0759345129327
616,1817.077323444545
617,1817.0787123761577
618,1817.0801013077707
619,1817.0814902393831
620,1817.082879170995
621,1817.084268102607
622,1817.0856570342198
623,1817.087045965833
624,1817.0884348974448
625,1817.0898238290565
626,1817.0912127602032
627,1817.0926016918165
628,1817.093990623429
629,1817.0953795550413
630,1817.096768486654
631,1817.0981574182665
632,1817.099546349879
633,1817.1009352810256
634,1817.102324212638
635,1817.10371314425
636,1817.1051020758623
637,1817.1064910070097
638,1817.1078799386223
639,1817.1092688702338
640,1817.1106578018462
641,1817.1120467329938
642,1817.1134356646062
643,1817.114824596218
644,1817.1162135273648
645,1817.1176024589781
646,1817.1189913901248
647,1817.1203803217365
648,1817.1217692533492
649,1817.1231581844959
650,1817.1245471161083
651,1817.1259360472557
652,1817.1273249788683
653,1817.128713910014
654,1817.130102841626
655,1817.1314917727736
656,1817.1328807043865
657,1817.1342696355327
658,1817.1370474982918
659,1817.1384364294395
660,1817.1412142921981
661,1817.1426032233448
662,1817.1439921549572
663,1817.145381086104
664,1817.1467700172507
665,1817.148158948863
666,1817.1495478800093
667,1817.150936811156
668,1817.1523257427693
669,1817.153714673916
670,1817.1551036050623
671,1817.1564925362095
672,1817.1578814673571
673,1817.159270398969
674,1817.1606593301149
675,1817.1620482612616
676,1817.1634371924092
677,1817.164826123556
678,1817.1662150547027
679,1817.1676039858496
680,1817.1689929174613
681,1817.170381848608
682,1817.1717707797557
683,1817.1731597109024
684,1817.1745486420486
685,1817.1759375731954
686,1817.1787154354897
687,1817.1801043666355
688,1817.1814932977825
689,1817.1828822289299
690,1817.1842711600766
691,1817.1884379530507
692,1817.1898268841974
693,1817.1912158153443
694,1817.1926047464913
695,1817.195382608319
696,1817.2009383329055
697,1817.2023272635874
698,1817.2037161947346
699,1817.205105125881
700,1817.2064940565615
701,1817.2078829877082
702,1817.2092719188554
703,1817.2106608495367
704,1817.2120497806836
705,1817.2134387118303
706,1817.2148276425114
707,1817.2162165736581
708,1817.2176055048049
709,1817.2189944354861
710,1817.2203833666322
711,1817.2217722973132
712,1817.2231612284609
713,1817.224550159142
714,1817.2259390902882
715,1817.2273280209693
716,1817.2287169521167
717,1817.230105882798
718,1817.232883744625
719,1817.2342726753068
720,1817.237050537134
721,1817.2384394682808
722,1817.2426062607906
723,1817.2439951914716
724,1817.2453841221522
725,1817.246773053298
726,1817.24816198398
727,1817.2509398453421
728,1817.2523287764884
729,1817.2537177071704
730,1817.255106637852
731,1817.2564955685325
732,1817.2578844992136
733,1817.2592734303603
734,1817.2606623610413
735,1817.2620512917226
736,1817.263440222404
737,1817.264829153085
738,1817.2662180837654
739,1817.267607014447
740,1817.268995945129
741,1817.2703848758092
742,1817.2717738064898
743,1817.2731627371709
744,1817.2745516678528
745,1817.275940598534
746,1817.2773295292145
747,1817.2787184598956
748,1817.2801073905773
749,1817.2814963212586
750,1817.2828852519397
751,1817.2842741826207
752,1817.285663113301
753,1817.2870520439824
754,1817.288440974664
755,1817.2898299053452
756,1817.2926077662405
757,1817.2939966969222
758,1817.2995524191817
759,1817.300941349863
760,1817.3037192107588
761,1817.30510814144
762,1817.3064970721211
763,1817.3092749330176
764,1817.3106638636987
765,1817.314830655277
766,1817.3189974463885
767,1817.3203863770705
768,1817.321775307285
769,1817.3231642379656
770,1817.3245531686466
771,1817.325942098863
772,1817.3287199597594
773,1817.3301088899748
774,1817.3314978206554
775,1817.3328867508708
776,1817.3342756815528
777,1817.3356646117682
778,1817.3370535419829
779,1817.3384424726642
780,1817.33983140288
781,1817.3412203335613
782,1817.342609263776
783,1817.3439981939914
784,1817.3453871246734
785,1817.3467760548888
786,1817.3481649851037
787,1817.3495539153191
788,1817.3509428460002
789,1817.3523317762156
790,1817.353720706432
791,1817.3551096366473
792,1817.3564985668622
793,1817.3578874975433
794,1817.3592764277591
795,1817.3606653579748
796,1817.3620542881895
797,1817.3634432184044
798,1817.3648321486205
799,1817.3662210788366
800,1817.3676100095172
801,1817.3689989397326
802,1817.370387869948
803,1817.3717768001634
804,1817.3731657303788
805,1817.3745546605944
806,1817.37594359081
807,1817.3773325210254
808,1817.3787214512408
809,1817.3801103814562
810,1817.3814993116716
811,1817.3828882418866
812,1817.3842771721027
813,1817.385666101853
814,1817.387055032068
815,1817.3884439622827
816,1817.3912218227142
817,1817.3926107529296
818,1817.3939996831446
819,1817.3953886128943
820,1817.3967775431106
821,1817.398166473326
822,1817.3995554035414
823,1817.4009443337568
824,1817.402333263506
825,1817.4037221937215
826,1817.4051111239378
827,1817.4065000536875
828,1817.4078889839022
829,1817.409277914117
830,1817.4106668438676
831,1817.4120557740837
832,1817.4134447042984
833,1817.4148336340481
834,1817.4162225642644
835,1817.4176114944798
836,1817.4190004242291
837,1817.4203893544445
838,1817.4217782841943
839,1817.4231672144097
840,1817.4245561441603
841,1817.4259450743757
842,1817.427334004125
843,1817.4287229343395
844,1817.4301118640901
845,1817.4342786542702
846,1817.4356675840206
847,1817.4370565142367
848,1817.438445443986
849,1817.4398343737357
850,1817.4412233039511
851,1817.4426122337009
852,1817.4440011634506
853,1817.4453900936662
854,1817.4467790234162
855,1817.448167953165
856,1817.4495568833806
857,1817.450945813131
858,1817.4523347428808
859,1817.45372367263
860,1817.4551126028462
861,1817.4565015325966
862,1817.4578904623459
863,1817.459279392095
864,1817.4606683223105
865,1817.4620572520607
866,1817.4634461818107
867,1817.4648351115598
868,1817.4662240413095
869,1817.4676129710592
870,1817.4690019008092
871,1817.4703908305596
872,1817.471779760775
873,1817.4731686905243
874,1817.474557620274
875,1817.4759465500247
876,1817.4773354797744
877,1817.4787244095237
878,1817.4801133392734
879,1817.4815022690236
880,1817.4828911987736
881,1817.4842801285226
882,1817.4856690582724
883,1817.4870579880223
884,1817.4884469173066
885,1817.4898358470564
886,1817.4912247768061
887,1817.4926137065559
888,1817.4940026363056
889,1817.4953915660562
890,1817.496780495806
891,1817.4981694255553
892,1817.4995583548384
893,1817.500947284589
894,1817.5023362143397
895,1817.5037251440885
896,1817.5051140733722
897,1817.506503003122
898,1817.5078919328726
899,1817.5092808626223
900,1817.5106697919064
901,1817.512058721656
902,1817.5134476514058
903,1817.51483658069
904,1817.5162255104399
905,1817.5176144401898
906,1817.519003369473
907,1817.520392299223
908,1817.5217812289734
909,1817.5231701582575
910,1817.5245590880068
911,1817.5259480172908
912,1817.5273369470415
913,1817.5287258763256
914,1817.5301148060746
915,1817.532892665109
916,1817.5342815943934
917,1817.5370594534274
918,1817.5384483831763
919,1817.5398373124606
920,1817.541226242211
921,1817.542615171495
922,1817.5440041007787
923,1817.545393030528
924,1817.5467819598125
925,1817.5481708895632
926,1817.5495598188468
927,1817.5509487481308
928,1817.5523376778813
929,1817.5537266071656
930,1817.5551155364487
931,1817.5565044657328
932,1817.5578933954828
933,1817.559282324767
934,1817.5606712540512
935,1817.5620601833352
936,1817.563449113085
937,1817.5648380423686
938,1817.5662269716531
939,1817.567615900938
940,1817.5690048302217
941,1817.570393759505
942,1817.5717826892555
943,1817.5731716185405
944,1817.5745605478237
945,1817.5759494771073
946,1817.5773384063914
947,1817.5787273356764
948,1817.5801162649605
949,1817.5815051942445
950,1817.5828941235286
951,1817.5842830528122
952,1817.5856719820963
953,1817.5870609113813
954,1817.5912276992335
955,1817.5926166285185
956,1817.5940055578017
957,1817.5967834163694
958,1817.5981723456543
959,1817.5995612744728
960,1817.6009502037564
961,1817.6023391330405
962,1817.6037280623245
963,1817.6051169916086
964,1817.6065059208936
965,1817.607894849712
966,1817.6092837789954
967,1817.6106727082797
968,1817.6120616375642
969,1817.6134505668483
970,1817.6148394956663
971,1817.61622842495
972,1817.6176173542344
973,1817.6190062830537
974,1817.6203952123374
975,1817.6217841416214
976,1817.6231730704399
977,1817.624561999724
978,1817.625950929008
979,1817.6273398578264
980,1817.6287287871107
981,1817.6301177159294
982,1817.6315066452134
983,1817.6328955744975
984,1817.634284503316
985,1817.6356734325996
986,1817.6370623614187
987,1817.6384512907034
988,1817.6398402195214
989,1817.6412291488045
990,1817.6426180776232
991,1817.644007006908
992,1817.6453959357264
993,1817.6537295100343
994,1817.6551184388522
995,1817.6565073676707
996,1817.6578962969556
997,1817.659285225774
998,1817.6606741545916
999,1817.6620630838759
1000,1817.663452012695
1001,1817.6648409415134
1002,1817.6662298703313
1003,1817.6676187996154
1004,1817.6690077284347
1005,1817.6703966572531
1006,1817.671785586071
1007,1817.6731745148895
1008,1817.6745634441736
1009,1817.675952372992
1010,1817.6773413018113
1011,1817.6787302306298
1012,1817.6801191594475
1013,1817.6815080882652
1014,1817.6828970175502
1015,1817.6842859463693
1016,1817.685674875187
1017,1817.6870638040054
1018,1817.6884527328248
1019,1817.6898416616432
1020,1817.6912305904611
1021,1817.6926195192796
1022,1817.694008448098
1023,1817.6953973769164
1024,1817.6967863057348
1025,1817.6981752345534
1026,1817.699564163372
1027,1817.7009530921896
1028,1817.702342021009
1029,1817.703730949828
1030,1817.70511987818
1031,1817.706508806998
1032,1817.7078977358171
1033,1817.7092866646362
1034,1817.7106755934542
1035,1817.7120645222717
1036,1817.7134534510903
1037,1817.7148423794438
1038,1817.7162313082622
1039,1817.7176202370808
1040,1817.7190091658995
1041,1817.720398094717
1042,1817.72178702307
1043,1817.723175951889
1044,1817.7245648807075
1045,1817.7259538095254
1046,1817.728731666698
1047,1817.730120595516
1048,1817.731509523868
1049,1817.7328984526866
1050,1817.7342873815055
1051,1817.7356763098583
1052,1817.7370652386762
1053,1817.738454167029
1054,1817.7398430958474
1055,1817.741232024666
1056,1817.7426209530195
1057,1817.7440098818379
1058,1817.7453988101902
1059,1817.7467877390086
1060,1817.7481766673623
1061,1817.7495655961807
1062,1817.7509545245327
1063,1817.7523434533505
1064,1817.7537323817041
1065,1817.7551213105232
1066,1817.7565102388753
1067,1817.7578991676937
1068,1817.7592880960465
1069,1817.7606770243995
1070,1817.762065953218
1071,1817.7634548815709
1072,1817.7648438103893
1073,1817.766232738742
1074,1817.7676216670957
1075,1817.769010595914
1076,1817.773177380972
1077,1817.7745663097912
1078,1817.775955238143
1079,1817.7773441664954
1080,1817.7787330948481
1081,1817.7801220236674
1082,1817.7815109520202
1083,1817.782899880373
1084,1817.7842888087257
1085,1817.7856777375441
1086,1817.7870666658969
1087,1817.7884555942499
1088,1817.7898445226028
1089,1817.7912334509547
1090,1817.7926223793077
1091,1817.794011307661
1092,1817.7954002360138
1093,1817.7967891643661
1094,1817.7981780931846
1095,1817.7995670215382
1096,1817.800955949891
1097,1817.802344878243
1098,1817.803733806596
1099,1817.8051227349492
1100,1817.8065116633022
1101,1817.8079005916552
1102,1817.809289520008
1103,1817.8106784483598
1104,1817.8120673767128
1105,1817.8134563046005
1106,1817.8148452329533
1107,1817.8162341613056
1108,1817.817623089658
1109,1817.819012018011
1110,1817.8204009463648
1111,1817.821789874717
1112,1817.8231788030698
1113,1817.8245677309574
1114,1817.8259566593104
1115,1817.8273455876624
1116,1817.8287345160152
1117,1817.8301234443682
1118,1817.8315123722555
1119,1817.8329013006082
1120,1817.834290228961
1121,1817.8356791573137
1122,1817.8370680852004
1123,1817.8384570135536
1124,1817.8398459419072
1125,1817.8412348697939
1126,1817.8426237981457
1127,1817.8440127264994
1128,1817.8454016543874
1129,1817.8467905827392
1130,1817.848179511092
1131,1817.8495684389793
1132,1817.8509573673323
1133,1817.852346295685
1134,1817.8551241519249
1135,1817.8565130798115
1136,1817.8579020081643
1137,1817.859290936052
1138,1817.860679864405
1139,1817.8620687922912
1140,1817.8634577206449
1141,1817.8648466485329
1142,1817.8662355768847
1143,1817.8676245047714
1144,1817.869013433124
1145,1817.870402361012
1146,1817.8717912888992
1147,1817.8731802172513
1148,1817.8745691451386
1149,1817.8759580734913
1150,1817.8773470013784
1151,1817.8787359292664
1152,1817.8801248576192
1153,1817.8815137855054
1154,1817.8829027133927
1155,1817.8842916417461
1156,1817.8856805696332
1157,1817.8870694975199
1158,1817.888458425407
1159,1817.8898473537606
1160,1817.8912362816477
1161,1817.8926252095343
1162,1817.8940141374214
1163,1817.8954030657742
1164,1817.8967919936613
1165,1817.8981809215484
1166,1817.8995698494355
1167,1817.9009587773228
1168,1817.90234770521
1169,1817.9037366335633
1170,1817.9051255614506
1171,1817.906514489337
1172,1817.9079034172237
1173,1817.9092923451112
1174,1817.9106812729992
1175,1817.9120702008859
1176,1817.913459128772
1177,1817.9148480566594
1178,1817.9162369845471
1179,1817.9176259124342
1180,1817.9190148403216
1181,1817.9204037682089
1182,1817.921792696096
1183,1817.923181623983
1184,1817.9245705518701
1185,1817.9259594797572
1186,1817.9273484076439
1187,1817.9287373355317
1188,1817.9301262634194
1189,1817.931515191306
1190,1817.9329041191922
1191,1817.934293046614
1192,1817.9356819745017
1193,1817.9370709023888
1194,1817.9384598302754
1195,1817.9398487581625
1196,1817.9412376860505
1197,1817.942626613472
1198,1817.944015541359
1199,1817.9454044692461
1200,1817.9467933971328
1201,1817.9481823245542
1202,1817.9495712524422
1203,1817.9509601803293
1204,1817.9523491082157
1205,1817.9537380356373
1206,1817.955126963525
1207,1817.956515891412
1208,1817.957904818833
1209,1817.95929374672
1210,1817.960682674608
1211,1817.9620716020295
1212,1817.9634605299161
1213,1817.9648494573376
1214,1817.9662383852246
1215,1817.9676273131117
1216,1817.969016240534
1217,1817.9704051684212
1218,1817.971794095842
1219,1817.9731830237283
1220,1817.9745719511507
1221,1817.9759608790384
1222,1817.9773498064592
1223,1817.9787387343458
1224,1817.980127661768
1225,1817.9815165896557
1226,1817.9829055170767
1227,1817.9842944449638
1228,1817.9856833723852
1229,1817.9870722998066
1230,1817.9884612276937
1231,1817.9898501551154
1232,1817.9912390830027
1233,1817.9926280104232
1234,1817.9940169378456
1235,1817.9954058657336
1236,1817.996794793154
1237,1817.998183720575
1238,1817.9995726484628
1239,1818.000961575885
1240,1818.002350503306
1241,1818.0037394307267
1242,1818.005128358614
1243,1818.006517286036
1244,1818.0079062134573
1245,1818.0134619236085
1246,1818.0148508510306
1247,1818.016239778452
1248,1818.017628705873
1249,1818.0190176337608
1250,1818.0204065611829
1251,1818.0217954886039
1252,1818.0231844160246
1253,1818.0245733434463
1254,1818.0259622708681
1255,1818.0273511982898
1256,1818.0287401257106
1257,1818.030129053132
1258,1818.0315179805534
1259,1818.032906907975
1260,1818.0342958353972
1261,1818.0356847628186
1262,1818.0370736902396
1263,1818.0384626176606
1264,1818.0398515450825
1265,1818.0412404725048
1266,1818.0426293999258
1267,1818.0440183273463
1268,1818.0454072547686
1269,1818.0467961821907
1270,1818.0481851096115
1271,1818.049574037033
1272,1818.050962963989
1273,1818.0523518914106
1274,1818.053740818832
1275,1818.0551297462534
1276,1818.0565186736749
1277,1818.0579076006302
1278,1818.059296528052
1279,1818.0606854554744
1280,1818.0620743828954
1281,1818.063463310316
1282,1818.0648522372726
1283,1818.066241164695
1284,1818.0676300921155
1285,1818.0690190190708
1286,1818.0704079464922
1287,1818.0717968739145
1288,1818.073185801336
1289,1818.0745747282917
1290,1818.0759636557132
1291,1818.0773525826685
1292,1818.07874151009
1293,1818.0801304375123
1294,1818.081519364468
1295,1818.0829082918885
1296,1818.0842972188452
1297,1818.0856861462676
1298,1818.087075073688
1299,1818.0884640006434
1300,1818.0898529280648
1301,1818.0912418550215
1302,1818.092630782443
1303,1818.094019709398
1304,1818.0954086368197
1305,1818.0967975637755
1306,1818.0981864911969
1307,1818.0995754181536
1308,1818.1009643451093
1309,1818.10235327253
1310,1818.103742199486
1311,1818.105131126908
1312,1818.1065200538637
1313,1818.107908980819
1314,1818.1092979082405
1315,1818.1106868351972
1316,1818.1120757626186
1317,1818.113464689574
1318,1818.1148536165297
1319,1818.1162425434854
1320,1818.1176314709069
1321,1818.1190203978626
1322,1818.1204093248184
1323,1818.12179825224
1324,1818.123187179196
1325,1818.1245761061523
1326,1818.1259650331083
1327,1818.1273539600634
1328,1818.1287428874843
1329,1818.1301318144406
1330,1818.1315207413973
1331,1818.1329096683526
1332,1818.1342985953074
1333,1818.1356875222634
1334,1818.1370764496855
1335,1818.1384653766413
1336,1818.1398543035973
1337,1818.1412432305533
1338,1818.142632157509
1339,1818.1440210844648
1340,1818.1454100114206
1341,1818.1467989383764
1342,1818.1481878653317
1343,1818.1495767922881
1344,1818.1509657192446
1345,1818.1523546462
1346,1818.1537435731548
1347,1818.1551325001108
1348,1818.1565214270672
1349,1818.157910354023
1350,1818.1592992809783
1351,1818.160688207934
1352,1818.1620771348908
1353,1818.1634660618465
1354,1818.1648549888023
1355,1818.166243915758
1356,1818.1676328422477
1357,1818.1690217692035
1358,1818.1704106961602
1359,1818.171799623116
1360,1818.173188550071
1361,1818.174577477027
1362,1818.1759664035176
1363,1818.1773553304736
1364,1818.1787442574287
1365,1818.1801331843844
1366,1818.181522111341
1367,1818.1829110378312
1368,1818.1842999647865
1369,1818.1856888917423
1370,1818.1870778182324
1371,1818.1884667451882
1372,1818.1898556721449
1373,1818.1912445991006
1374,1818.19263352559
1375,1818.1940224525451
1376,1818.1954113790362
1377,1818.1968003059926
1378,1818.1981892329477
1379,1818.1995781594378
1380,1818.2009670863945
1381,1818.2023560133503
1382,1818.20374493984
1383,1818.2051338667957
1384,1818.2065227932858
1385,1818.2079117202416
1386,1818.2093006467317
1387,1818.2106895736877
1388,1818.212078500178
1389,1818.2134674271329
1390,1818.2148563536239
1391,1818.2162452805806
1392,1818.2176342070698
1393,1818.219023134025
1394,1818.2204120605159
1395,1818.2218009870066
1396,1818.223189913962
1397,1818.224578840452
1398,1818.2259677674078
1399,1818.227356693898
1400,1818.228745620388
1401,1818.230134547344
1402,1818.2315234738344
1403,1818.2329124003236
1404,1818.2343013272796
1405,1818.2356902537704
1406,1818.2370791802605
1407,1818.2384681072158
1408,1818.2398570337066
1409,1818.2412459601974
1410,1818.242634886687
1411,1818.2440238136421
