JD,Magnitude
2457347.4743717276,14.925
2457347.4749847273,14.91
2457347.4755977276,14.921
2457347.4761407273,14.864
2457347.4762117276,14.964
2457347.4768247274,14.904
2457347.4769507274,14.827
2457347.4774387274,14.848
2457347.4777607275,14.747
2457347.478051727,14.838
2457347.4785707276,14.776
2457347.478665727,14.828
2457347.4792787274,14.876
2457347.4793807273,14.849
2457347.479891727,14.87
2457347.4801907274,14.762
2457347.480505727,14.879
2457347.4810007275,14.827
2457347.4811187275,14.911
2457347.4817327275,14.913
2457347.4818107276,14.859
2457347.4823457273,14.926
2457347.4826207273,14.855
2457347.4829597273,14.917
2457347.4834307274,14.927
2457347.4835727275,14.918
2457347.4841857273,14.931
2457347.4842307274,14.877
2457347.4847997273,14.892
2457347.4850407275,14.769
2457347.4854017273,14.893
2457347.485850727,14.79
2457347.4860147275,14.869
2457347.4866287275,14.846
2457347.4866607273,14.793
2457347.4872417273,14.849
2457347.4874607273,14.737
2457347.4878547275,14.843
2457347.4882707275,14.81
2457347.4884687276,14.834
2457347.4890807276,14.786
2457347.4890817273,14.818
2457347.4896957274,14.818
2457347.489890727,14.754
2457347.4903087276,14.823
2457347.4907007273,14.798
2457347.4909227276,14.869
2457347.4915107274,14.797
2457347.4915237273,14.854
2457347.4921377273,14.807
2457347.4923207276,14.689
2457347.4927507276,14.833
2457347.4931107275,14.807
2457347.4933757274,14.81
2457347.4939307272,14.749
2457347.4939897275,14.829
2457347.4946027272,14.854
2457347.4947407274,14.761
2457347.4952167273,14.815
2457347.4955507275,14.747
2457347.4958297275,14.819
2457347.4963607276,14.775
2457347.4964317274,14.826
2457347.497044727,14.84
2457347.4971707272,14.779
2457347.497658727,14.857
2457347.4979807273,14.798
2457347.4982717275,14.899
2457347.4987907275,14.793
2457347.4988847272,14.868
2457347.4994987273,14.894
2457347.4996007276,14.821
2457347.5001117275,14.868
2457347.500410727,14.793
2457347.5007257275,14.917
2457347.5012207273,14.833
2457347.5016457275,14.909
2457347.5020307275,14.854
2457347.5024207276,14.928
2457347.5028407276,14.941
2457347.5032077273,14.981
2457347.503650727,15.008
2457347.5039947275,15.094
2457347.5044607273,15.058
2457347.504781727,15.178
2457347.5052607274,15.084
2457347.5055697276,15.204
2457347.5060707275,15.122
2457347.5063567273,15.137
2457347.5068807276,15.108
2457347.5071437275,15.154
2457347.5076907272,15.099
2457347.5079417275,15.194
2457347.5085007274,15.133
2457347.508728727,15.201
2457347.5093107275,15.147
2457347.5095157274,15.176
2457347.5101207276,15.057
2457347.5103027276,15.166
2457347.5109307272,15.075
2457347.5110897273,15.105
2457347.5117407274,14.997
2457347.5118767275,15.064
2457347.5125507275,14.944
2457347.5126637276,15.021
2457347.5133507275,14.882
2457347.5134507273,14.999
2457347.5141607276,14.961
2457347.5142387273,14.981
2457347.5149707273,14.839
2457347.5150257275,14.935
2457347.5157707273,14.827
2457347.5158127276,14.906
2457347.5165807274,14.761
2457347.5165997273,14.879
2457347.5173867275,14.852
2457347.5173907275,14.781
2457347.518173727,14.775
2457347.518200727,14.641
2457347.5189487273,14.733
2457347.5190107273,14.658
2457347.5197357275,14.728
2457347.5198207274,14.629
2457347.5205227276,14.734
2457347.5206307275,14.614
2457347.5213097273,14.661
2457347.521440727,14.563
2457347.5220967275,14.643
2457347.5222507273,14.585
2457347.522883727,14.658
2457347.5230607274,14.606
2457347.5236707274,14.698
2457347.5238707275,14.614
2457347.5244577276,14.677
2457347.5246807276,14.601
2457347.5252447273,14.657
2457347.5254907273,14.533
2457347.5260317274,14.659
2457347.5263007274,14.587
2457347.5268197274,14.683
2457347.5271107275,14.65
2457347.5276067276,14.694
2457347.5279207276,14.618
2457347.5283937273,14.71
2457347.5287307273,14.622
2457347.5291807274,14.699
2457347.5295407274,14.666
2457347.5299677276,14.726
2457347.5303507275,14.599
2457347.5307547273,14.727
2457347.5311607276,14.691
2457347.5315417275,14.764
2457347.5319707273,14.715
2457347.532328727,14.796
2457347.5327807274,14.692
2457347.5331157274,14.77
2457347.5335807274,14.655
2457347.5339027275,14.737
2457347.5343907275,14.636
2457347.5346897272,14.735
2457347.535200727,14.677
2457347.5354767274,14.751
2457347.5360107273,14.685
2457347.5362637276,14.732
2457347.5368207274,14.598
2457347.5370507273,14.704
2457347.5376307275,14.644
2457347.5378377275,14.708
2457347.5384407276,14.563
2457347.5386247276,14.672
2457347.5394117273,14.709
2457347.5401987275,14.68
2457347.540985727,14.721
2457347.5413407274,14.621
2457347.5417727274,14.747
2457347.5421507275,14.691
2457347.5425597276,14.761
2457347.5429507275,14.716
2457347.5433467273,14.763
2457347.5437607276,14.657
2457347.5441337274,14.749
2457347.5445707273,14.687
2457347.5449207276,14.76
2457347.5453807274,14.723
2457347.5457077273,14.794
2457347.5461907275,14.719
2457347.5464947275,14.801
2457347.547281727,14.783
2457347.5477707274,14.72
2457347.5480697276,14.762
2457347.5485807275,14.72
2457347.5488567273,14.782
2457347.549390727,14.739
2457347.5496437275,14.797
2457347.550190727,14.725
2457347.550430727,14.773
2457347.5510007273,14.643
2457347.5512177274,14.74
2457347.5518107275,14.725
2457347.5526207276,14.745
2457347.5534207276,14.726
2457347.5540067274,14.827
2457347.5542307273,14.767
2457347.5547937276,14.847
2457347.5555697274,14.86
2457347.5563567276,14.89
2457347.5567007274,14.75
2457347.557154727,14.904
2457347.5575107276,14.841
2457347.5579417273,14.905
2457347.558320727,14.827
2457347.5587287275,14.908
2457347.5591307273,14.803
2457347.559515727,14.901
2457347.5599307274,14.806
2457347.5602917275,14.883
2457347.5607407275,14.761
2457347.5610787272,14.857
2457347.5615507276,14.785
2457347.5618657274,14.822
2457347.562360727,14.731
2457347.5626527276,14.809
2457347.5631707273,14.77
2457347.5634397273,14.8
2457347.5639807275,14.834
2457347.5642267275,14.867
2457347.5647907276,14.845
2457347.565013727,14.919
2457347.565600727,14.838
2457347.5658007273,14.915
2457347.5664107273,14.878
2457347.5665877275,14.924
2457347.5672107274,14.811
2457347.567374727,14.92
2457347.5680207275,14.825
2457347.5681617274,14.922
2457347.5688307276,14.946
2457347.5689487276,14.962
2457347.5696407272,14.957
2457347.5697357273,14.998
2457347.5704507274,14.957
2457347.5705227274,15.015
2457347.5712607275,14.911
2457347.5712987273,15.001
2457347.5720607275,14.939
2457347.5720857275,14.995
2457347.5728707276,14.949
2457347.572872727,14.997
2457347.573670727,14.966
2457347.5736807273,14.909
2457347.5744577274,14.958
2457347.5744907274,14.914
2457347.575233727,14.943
2457347.5752907274,14.831
2457347.5760207274,14.868
2457347.5761007275,14.799
2457347.576819727,14.863
2457347.576910727,14.778
2457347.5775947273,14.838
2457347.5777307274,14.754
2457347.5783937275,14.826
2457347.5785407275,14.823
2457347.5791807272,14.9
2457347.5793507276,14.854
2457347.5799677274,14.901
2457347.5801607273,14.805
2457347.5807547276,14.889
2457347.5809707274,14.793
2457347.5815417273,14.893
2457347.5817707274,14.835
2457347.5823287275,14.898
2457347.5825807275,14.799
2457347.583115727,14.897
2457347.583390727,14.846
2457347.5839027273,14.913
2457347.5842007273,14.77
2457347.5846897275,14.869
2457347.5850107274,14.764
2457347.585476727,14.847
2457347.5858207275,14.769
2457347.5862637274,14.76
2457347.5866307276,14.74
2457347.5874407273,14.753
2457347.5878377273,14.853
2457347.5882407273,14.805
2457347.5886247274,14.879
2457347.5890507274,14.881
2457347.5894117276,14.924
2457347.5898607275,14.859
2457347.5901987273,14.909
2457347.590670727,14.878
2457347.5909857275,14.927
2457347.5914807273,14.903
2457347.591772727,14.947
2457347.5922907274,14.874
2457347.5925597274,14.953
2457347.5931007275,14.882
2457347.593358727,14.936
2457347.593910727,14.89
2457347.5941337273,14.971
2457347.5947207273,14.919
2457347.5949327275,14.968
2457347.5955207273,14.974
2457347.595719727,14.992
2457347.5963307275,14.881
2457347.5965067274,14.957
2457347.5971407276,14.922
2457347.5972937276,14.956
2457347.597950727,14.91
2457347.5980807273,14.969
2457347.5987607273,14.898
2457347.5988677274,14.954
2457347.5995707274,14.889
2457347.5996547276,14.951
2457347.6003807276,14.849
2457347.6004417273,14.944
2457347.6011807276,14.824
2457347.6012287275,14.917
2457347.6019907272,14.894
2457347.602015727,14.925
2457347.6028007274,14.828
2457347.6028027274,14.868
2457347.6035897275,14.871
2457347.6036107275,14.756
2457347.6043767272,14.865
2457347.6051637274,14.844
2457347.6059397273,14.877
2457347.6063107275,14.869
2457347.6067387275,14.874
2457347.607120727,14.778
2457347.6075257272,14.851
2457347.6079307273,14.794
2457347.6083127274,14.793
2457347.6087407274,14.787
2457347.6090997276,14.907
2457347.6095407275,14.835
2457347.6098867273,14.913
2457347.6103507276,14.817
2457347.6106737275,14.893
2457347.611160727,14.813
2457347.611460727,14.918
2457347.6119707273,14.86
2457347.6122477273,14.948
2457347.6127807274,14.822
2457347.6130347275,14.897
2457347.6135907276,14.782
2457347.613821727,14.901
2457347.614400727,14.855
2457347.6146087274,14.908
2457347.6152007272,14.792
2457347.6153957276,14.903
2457347.6160107274,14.787
2457347.6168207275,14.794
2457347.6170507274,14.851
2457347.6176307276,14.848
2457347.6178377275,14.903
2457347.6184407272,14.782
2457347.6186247272,14.882
2457347.6192507274,14.807
2457347.6194117274,14.888
2457347.6200607275,14.846
2457347.6201987276,14.906
2457347.6208707276,14.835
2457347.6209747274,14.899
2457347.621680727,14.867
2457347.6217617276,14.935
2457347.6224907273,14.886
2457347.6225487273,14.951
2457347.6233207276,14.875
2457347.6233357275,14.917
2457347.624122727,14.922
2457347.6241307273,14.853
2457347.6249097274,14.913
2457347.6249607275,14.812
2457347.6256967275,14.857
2457347.6257507275,14.779
2457347.6264837272,14.824
2457347.6265607276,14.764
2457347.6272587273,14.818
2457347.6273707272,14.74
2457347.6280577276,14.868
2457347.6281807274,14.805
2457347.6288447273,14.916
2457347.6289807274,14.873
2457347.6296317275,14.982
2457347.6297907275,14.921
2457347.630418727,14.973
2457347.6306007276,14.956
2457347.6312057273,14.986
2457347.631400727,14.95
2457347.6319927275,14.969
2457347.6322207274,14.878
2457347.632779727,14.957
2457347.6330307275,14.841
2457347.6335667274,14.927
2457347.6338407276,14.876
2457347.6343537276,14.886
2457347.634640727,14.821
2457347.6351407273,14.843
2457347.6354507273,14.7
2457347.6359277274,14.784
2457347.6362607274,14.742
2457347.6367147276,14.78
2457347.6370707275,14.738
2457347.6375017273,14.805
2457347.637880727,14.728
2457347.6382887275,14.822
2457347.6386907273,14.719
2457347.639075727,14.81
2457347.6395007274,14.757
2457347.6398637276,14.827
2457347.6403107275,14.788
2457347.640638727,14.85
2457347.641120727,14.787
2457347.6414377275,14.88
2457347.6419307273,14.777
2457347.6422127276,14.891
2457347.6427407274,14.831
2457347.6429997273,14.922
2457347.6435507275,14.805
2457347.6437867275,14.89
2457347.6443607276,14.87
2457347.6445737276,14.894
2457347.645160727,14.856
2457347.6453607273,14.932
2457347.6459907275,14.893
2457347.6461477275,14.934
2457347.6468007276,14.889
2457347.646934727,14.998
2457347.647610727,15.019
2457347.6477217274,15.044
2457347.6482257275,15.054
2457347.6484207273,15.016
2457347.6485087276,15.111
2457347.6489427276,15.116
2457347.6492307275,15.1
2457347.6492957273,15.21
2457347.6496607275,15.196
2457347.6500207274,15.208
2457347.6500827274,15.255
2457347.650389727,15.252
2457347.6508307275,15.248
2457347.6508697276,15.282
2457347.6511077275,15.285
2457347.651640727,15.263
2457347.6516567273,15.372
2457347.6518367273,15.361
2457347.6524447273,15.423
2457347.6524607274,15.39
2457347.6525777276,15.392
2457347.6532317274,15.472
2457347.6532707275,15.427
2457347.653352727,15.456
2457347.6540187276,15.498
2457347.6540807276,15.465
2457347.6541287275,15.464
2457347.6548057273,15.552
2457347.6548347273,15.535
2457347.6548707276,15.411
2457347.6555637275,15.404
2457347.6555927275,15.454
2457347.655680727,15.388
2457347.6562807276,15.349
2457347.656379727,15.396
2457347.6564907273,15.288
2457347.6570217274,15.228
2457347.6571667274,15.256
2457347.6573007274,15.213
2457347.6577397273,15.14
2457347.6579537275,15.234
2457347.6581107276,15.071
2457347.6584687275,15.177
2457347.658740727,15.168
2457347.6589307273,15.002
2457347.6591857276,15.026
2457347.6595277274,15.071
2457347.6597407274,15.012
2457347.6599157276,15.034
2457347.6603147276,15.074
2457347.6605507275,15.084
2457347.6606557276,15.082
2457347.6611017273,15.073
2457347.6613607276,14.978
2457347.6613847273,15.007
2457347.6618887275,15.055
2457347.662102727,15.077
2457347.6621707273,14.986
2457347.6626757276,15.004
2457347.6628437275,14.984
2457347.6629807274,14.885
2457347.6634627273,14.98
2457347.6636187276,14.981
2457347.6637707273,14.928
2457347.6642617276,14.972
2457347.6643477273,14.901
2457347.6646007276,14.883
2457347.6650487273,14.96
2457347.6650777273,14.955
2457347.6654107273,14.95
2457347.6658357275,14.945
2457347.6662107273,14.839
2457347.666622727,14.979
2457347.6666747276,14.96
2457347.6670207274,14.865
2457347.667391727,14.885
2457347.6673977273,14.922
2457347.6678307275,14.831
2457347.6681327275,14.836
2457347.6681967275,14.838
2457347.668640727,14.784
2457347.668861727,14.867
2457347.668983727,14.865
2457347.6695797276,14.826
2457347.6697587273,14.83
2457347.6703087273,14.829
2457347.6705457275,14.835
2457347.671026727,14.752
2457347.6712507275,14.684
2457347.6713447273,14.78
2457347.6717437273,14.705
2457347.6720607276,14.736
2457347.6721197274,14.819
2457347.6724727275,14.763
2457347.6728707273,14.771
2457347.6729067275,14.812
2457347.6731787273,14.789
2457347.6736807274,14.715
2457347.6736947275,14.829
2457347.6739087272,14.746
2457347.674481727,14.826
2457347.6744907275,14.698
2457347.6746257273,14.762
2457347.6753007276,14.763
2457347.6753897276,14.795
2457347.6761077275,14.755
2457347.6761107272,14.715
2457347.676836727,14.741
2457347.6769207274,14.78
2457347.6775777275,14.87
2457347.6777207274,14.794
2457347.6782947276,14.849
2457347.6785307275,14.812
2457347.6785897273,14.881
2457347.6790007274,14.811
2457347.6793407276,14.767
2457347.6797067276,14.8
2457347.6801507273,14.721
2457347.6804357274,14.751
2457347.6807777276,14.827
2457347.6809607274,14.743
2457347.6812347276,14.783
2457347.6815647273,14.835
2457347.6817707275,14.774
2457347.6820217273,14.823
2457347.6823637276,14.806
2457347.6825807276,14.666
2457347.6827277276,14.738
2457347.6831507273,14.802
2457347.6833907273,14.714
2457347.6834337274,14.753
2457347.6839257274,14.802
2457347.6841397276,14.732
2457347.6842007274,14.712
2457347.684724727,14.758
2457347.6848687273,14.727
2457347.6850107275,14.687
2457347.6854997273,14.768
2457347.6855637273,14.749
2457347.6858207276,14.682
2457347.6862697275,14.705
2457347.6862867274,14.749
2457347.6866307273,14.661
2457347.6870737276,14.796
2457347.6874407274,14.735
2457347.6878547273,14.767
2457347.6878607273,14.804
2457347.6882507275,14.768
2457347.6885607275,14.824
2457347.6886477275,14.842
2457347.6890607276,14.777
2457347.6892907275,14.752
2457347.689434727,14.78
2457347.6898707272,14.754
2457347.6900307275,14.781
2457347.6902217274,14.796
2457347.6906807274,14.73
2457347.6907487274,14.766
2457347.6910087275,14.816
2457347.6914777276,14.839
2457347.6914907275,14.827
2457347.6917957272,14.848
2457347.6922067273,14.791
2457347.6923007276,14.791
2457347.6925827274,14.827
2457347.6929127276,14.836
2457347.6931107272,14.798
2457347.6933697276,14.904
2457347.6936417273,14.88
2457347.6939307274,14.857
2457347.6941567273,14.888
2457347.6943827276,14.884
2457347.6947407275,14.811
2457347.6949447272,14.963
2457347.6950887274,14.928
2457347.695550727,14.896
2457347.6957317274,14.91
2457347.6958067273,14.949
2457347.6963707274,14.905
2457347.6965187276,15.015
2457347.6965237274,14.925
2457347.6971807275,14.938
2457347.6973057273,14.975
2457347.6979907276,14.955
2457347.6980927275,15.014
2457347.6988007273,14.963
2457347.6988677275,14.991
2457347.6996107274,14.872
2457347.6996547272,14.974
2457347.7004207275,14.844
2457347.7004417274,14.921
2457347.7012287276,14.84
2457347.701240727,14.821
2457347.7020157273,14.863
2457347.7020507273,14.769
2457347.7028027275,14.867
2457347.7028607274,14.83
2457347.703589727,14.925
2457347.7036707276,14.851
2457347.7043767273,14.978
2457347.704480727,14.911
2457347.7051637275,14.993
2457347.7052907273,14.932
2457347.705950727,15.012
2457347.7061107275,14.959
2457347.7067387276,15.029
2457347.7069207276,14.987
2457347.7075257273,15.006
2457347.7077307273,14.906
2457347.7083127275,15.033
2457347.7085407274,14.888
2457347.709099727,14.989
2457347.7093607276,14.916
2457347.7098747273,14.926
2457347.7101807273,14.833
2457347.7106737276,14.883
2457347.7109907274,14.809
2457347.7114607273,14.878
2457347.7118107276,14.838
